,Equipment,Age
2239,1083221.0,19.0
2240,1084623.0,26.0
2241,1163996.0,25.0
2242,116762.0,21.0
2243,1054663.0,18.0
2244,1164078.0,19.0
2245,1105812.0,24.0
2246,1086410.0,25.0
2247,1145363.0,26.0
2248,111786.0,22.0
2249,1011183.0,22.0
2250,1012956.0,23.0
2251,1145368.0,20.0
2252,1166136.0,22.0
2253,1125528.0,24.0
2254,1052841.0,20.0
2255,1068200.0,27.0
2256,1154394.0,24.0
2257,1156947.0,22.0
2258,1163980.0,22.0
2259,1153151.0,27.0
2260,1154867.0,18.0
2261,1033863.0,19.0
2262,1091068.0,18.0
2263,1145722.0,18.0
2264,112327.0,18.0
2265,1125683.0,21.0
2266,1160756.0,22.0
2267,1020827.0,27.0
2268,1057394.0,25.0
2269,1158039.0,19.0
2270,1163597.0,21.0
2271,1076210.0,21.0
2272,1014039.0,25.0
2273,1088940.0,18.0
2274,1163962.0,27.0
2275,1153323.0,23.0
2276,1164723.0,18.0
2277,1152830.0,21.0
2278,1015240.0,27.0
2279,1124632.0,20.0
2280,1097871.0,18.0
2281,1011651.0,26.0
2282,1097766.0,18.0
2283,1107719.0,18.0
2284,1027360.0,22.0
2285,1011485.0,25.0
2286,1011782.0,23.0
2287,1012911.0,18.0
2288,1019967.0,24.0
2289,1020140.0,26.0
2290,1023563.0,27.0
2291,1058864.0,18.0
2292,1091938.0,21.0
2293,1097710.0,23.0
2294,1149943.0,22.0
2295,1150424.0,26.0
2296,1152822.0,20.0
2297,1156807.0,27.0
2298,1157541.0,22.0
2299,1161961.0,27.0
2300,1162202.0,24.0
2301,1166394.0,27.0
2302,1166785.0,27.0
2303,1027168.0,22.0
2304,102590.0,21.0
2305,1056735.0,19.0
2306,1013404.0,22.0
2307,1162603.0,18.0
2308,1045773.0,25.0
2309,1165747.0,20.0
2310,1087406.0,20.0
2311,106103.0,22.0
2312,1102851.0,25.0
2313,1125752.0,26.0
2314,1089723.0,19.0
2315,1033740.0,25.0
2316,1097608.0,27.0
2317,1158020.0,27.0
2318,1053178.0,27.0
2319,1034243.0,19.0
2320,1059763.0,21.0
2321,1105285.0,21.0
2322,1153865.0,18.0
2323,1118964.0,27.0
2324,1087959.0,23.0
2325,1132741.0,26.0
2326,1022967.0,18.0
2327,1045097.0,26.0
2328,1097750.0,21.0
2329,1060721.0,22.0
2330,1033280.0,24.0
2331,1013699.0,22.0
2332,1052095.0,27.0
2333,1052804.0,24.0
2334,1087194.0,27.0
2335,1163939.0,25.0
2336,1156829.0,24.0
2337,1034238.0,25.0
2338,1102848.0,20.0
2339,1132536.0,23.0
2340,1097674.0,21.0
2341,1020677.0,24.0
2342,1125674.0,24.0
2343,1162211.0,25.0
2344,1156934.0,27.0
2345,1026517.0,20.0
2346,1037331.0,25.0
2347,1084500.0,25.0
2348,1026986.0,18.0
2349,1111540.0,22.0
2350,1125746.0,27.0
2351,1161085.0,19.0
2352,1053361.0,18.0
2353,1162016.0,24.0
2354,1013291.0,21.0
2355,1125661.0,21.0
2356,1154462.0,21.0
2357,1163602.0,21.0
2358,1132671.0,19.0
2359,1080617.0,19.0
2360,1138911.0,26.0
2361,1054029.0,26.0
2362,1078758.0,23.0
2363,1044592.0,26.0
2364,1167061.0,19.0
2365,1097936.0,27.0
2366,1021664.0,19.0
2367,1123113.0,19.0
2368,1020723.0,23.0
2369,1052078.0,27.0
2370,1081352.0,20.0
2371,1149942.0,23.0
2372,1050131.0,19.0
2373,1161200.0,25.0
2374,1094610.0,21.0
2375,1023254.0,18.0
2376,1076219.0,22.0
2377,1023610.0,23.0
2378,1053927.0,21.0
2379,1076207.0,23.0
2380,1097972.0,22.0
2381,1166122.0,24.0
2382,1027306.0,21.0
2383,1027129.0,21.0
2384,1023284.0,26.0
2385,1050925.0,27.0
2386,1102072.0,18.0
2387,116545.0,25.0
2388,1011301.0,19.0
2389,1097825.0,22.0
2390,1164487.0,26.0
2391,1123069.0,18.0
2392,1019645.0,20.0
2393,1125385.0,22.0
2394,1013789.0,18.0
2395,1045238.0,22.0
2396,1013547.0,24.0
2397,1150593.0,26.0
2398,1013101.0,26.0
2399,1022959.0,19.0
2400,112137.0,23.0
2401,1162433.0,22.0
2402,1027121.0,22.0
2403,1138969.0,24.0
2404,1094306.0,26.0
2405,1167056.0,25.0
2406,1023168.0,19.0
2407,1011229.0,24.0
2408,1098073.0,25.0
2409,1013201.0,21.0
2410,102755.0,23.0
2411,1045226.0,23.0
2412,1116583.0,21.0
2413,1118395.0,18.0
2414,1083242.0,22.0
2415,1163951.0,22.0
2416,1165750.0,18.0
2417,1055006.0,26.0
2418,116630.0,22.0
2419,1013110.0,21.0
2420,1162732.0,25.0
2421,1074757.0,23.0
2422,1156923.0,19.0
2423,1126300.0,22.0
2424,1105276.0,25.0
2425,201501.0,23.0
2426,1126235.0,21.0
2427,1164769.0,19.0
2428,1126402.0,27.0
2429,1026930.0,27.0
2430,1149934.0,23.0
2431,1107702.0,18.0
2432,1027473.0,18.0
2433,1154490.0,26.0
2434,1097902.0,25.0
2435,1154558.0,26.0
2436,1162734.0,25.0
2437,1126243.0,25.0
2438,1152338.0,18.0
2439,1023693.0,18.0
2440,1166142.0,21.0
2441,1157134.0,23.0
2442,212915.0,20.0
2443,1045057.0,26.0
2444,1090075.0,20.0
2445,1097858.0,21.0
2446,1118591.0,23.0
2447,1087549.0,19.0
2448,1152334.0,19.0
2449,1162422.0,24.0
2450,1138934.0,22.0
2451,1013885.0,18.0
2452,1145489.0,26.0
2453,1132639.0,22.0
2454,1162364.0,21.0
2455,1163922.0,27.0
2456,180847.0,22.0
2457,1125692.0,22.0
2458,1015025.0,26.0
2459,1138902.0,24.0
2460,1020351.0,19.0
2461,1081191.0,24.0
2462,1166007.0,21.0
2463,1020713.0,20.0
2464,1125391.0,20.0
2465,1145723.0,21.0
2466,1149757.0,19.0
2467,1162266.0,18.0
2468,1164493.0,24.0
2469,1165847.0,26.0
2470,1166177.0,19.0
2471,1166228.0,25.0
2472,1162387.0,20.0
2473,1166587.0,19.0
2474,1045116.0,20.0
2475,1111960.0,21.0
2476,1107697.0,23.0
2477,1014206.0,19.0
2478,1021636.0,22.0
2479,1079287.0,18.0
2480,1093588.0,20.0
2481,1156798.0,20.0
2482,1138937.0,20.0
2483,1132666.0,25.0
2484,1150528.0,20.0
2485,1161103.0,20.0
2486,1162426.0,21.0
2487,1162238.0,27.0
2488,1055016.0,22.0
2489,1021539.0,26.0
2490,1059803.0,26.0
2491,1163940.0,19.0
2492,1023555.0,18.0
2493,1074717.0,21.0
2494,1156702.0,20.0
2495,1013619.0,20.0
2496,1070591.0,21.0
2497,1056737.0,19.0
2498,1057436.0,26.0
2499,1011376.0,23.0
2500,1154553.0,22.0
2501,1154894.0,24.0
2502,1162218.0,26.0
2503,1037274.0,18.0
2504,1021372.0,19.0
2505,1053202.0,22.0
2506,1060687.0,27.0
2507,1094154.0,24.0
2508,1125462.0,18.0
2509,1126295.0,22.0
2510,1157982.0,25.0
2511,1166454.0,25.0
2512,1026731.0,20.0
2513,1126186.0,19.0
2514,1160746.0,19.0
2515,1106328.0,26.0
2516,1138910.0,19.0
2517,1164758.0,20.0
2518,1154586.0,23.0
2519,1111560.0,19.0
2520,1162631.0,27.0
2521,1084446.0,21.0
2522,1014195.0,23.0
2523,1154916.0,19.0
2524,1107698.0,27.0
2525,1021966.0,20.0
2526,1085975.0,24.0
2527,1162432.0,24.0
2528,1094446.0,21.0
2529,1011197.0,25.0
2530,1149189.0,24.0
2531,1149362.0,22.0
2532,1161947.0,26.0
2533,1164780.0,18.0
2534,1104824.0,24.0
2535,1149950.0,24.0
2536,1019939.0,19.0
2537,1088341.0,18.0
2538,1154604.0,23.0
2539,1164766.0,20.0
2540,1153889.0,25.0
2541,111820.0,20.0
2542,1027273.0,21.0
2543,1033775.0,23.0
2544,1040724.0,21.0
2545,1157130.0,22.0
2546,1165868.0,27.0
2547,1166085.0,19.0
2548,1086529.0,22.0
2549,1132535.0,22.0
2550,1022918.0,26.0
2551,1055702.0,24.0
2552,1083236.0,18.0
2553,1162013.0,19.0
2554,1027110.0,19.0
2555,1125465.0,26.0
2556,1077547.0,25.0
2557,1013084.0,25.0
2558,1023412.0,26.0
2559,1030343.0,20.0
2560,1044993.0,26.0
2561,112127.0,24.0
2562,151104.0,22.0
2563,1011312.0,26.0
2564,1014145.0,24.0
2565,1033552.0,24.0
2566,1052844.0,25.0
2567,1055013.0,26.0
2568,1074708.0,24.0
2569,1097695.0,27.0
2570,1105616.0,23.0
2571,1145431.0,21.0
2572,1149746.0,26.0
2573,1153086.0,24.0
2574,1153482.0,23.0
2575,1159709.0,22.0
2576,1159712.0,20.0
2577,1162616.0,23.0
2578,1132531.0,27.0
2579,1164172.0,22.0
2580,1164720.0,19.0
2581,1123319.0,21.0
2582,1111754.0,19.0
2583,1166049.0,21.0
2584,1033216.0,22.0
2585,1013726.0,25.0
2586,1030341.0,19.0
2587,1054755.0,19.0
2588,212160.0,19.0
2589,201474.0,20.0
2590,1052840.0,26.0
2591,1037258.0,19.0
2592,1013831.0,25.0
2593,1013676.0,24.0
2594,1167065.0,23.0
2595,1028509.0,26.0
2596,1149924.0,22.0
2597,1152882.0,25.0
2598,1023510.0,24.0
2599,1162614.0,23.0
2600,1079310.0,27.0
2601,1111515.0,20.0
2602,1019673.0,22.0
2603,1110565.0,20.0
2604,1125757.0,18.0
2605,1163920.0,23.0
2606,1149169.0,22.0
2607,1022965.0,25.0
2608,1166269.0,22.0
2609,1126412.0,27.0
2610,1054757.0,20.0
2611,1012929.0,20.0
2612,1013112.0,25.0
2613,1055403.0,20.0
2614,1098980.0,20.0
2615,1101828.0,21.0
2616,1126224.0,22.0
2617,1126230.0,19.0
2618,1145585.0,20.0
2619,1145754.0,22.0
2620,1149176.0,19.0
2621,1162195.0,21.0
2622,1162345.0,21.0
2623,1162609.0,21.0
2624,1164119.0,18.0
2625,1165860.0,26.0
2626,109477.0,25.0
2627,1013766.0,18.0
2628,112512.0,24.0
2629,1013017.0,24.0
2630,1022310.0,24.0
2631,1157998.0,20.0
2632,1123053.0,26.0
2633,1014883.0,18.0
2634,1161656.0,25.0
2635,1111125.0,19.0
2636,1030766.0,21.0
2637,1053179.0,22.0
2638,1025661.0,23.0
2639,1059797.0,22.0
2640,1034662.0,22.0
2641,1023551.0,21.0
2642,1087957.0,19.0
2643,1163598.0,22.0
2644,1013045.0,20.0
2645,1021605.0,24.0
2646,1076215.0,22.0
2647,1097726.0,26.0
2648,1154622.0,24.0
2649,1164481.0,19.0
2650,1166043.0,22.0
2651,1154896.0,22.0
2652,1111750.0,26.0
2653,1076710.0,21.0
2654,1081163.0,19.0
2655,1094296.0,24.0
2656,1161110.0,26.0
2657,1052799.0,23.0
2658,1058851.0,25.0
2659,1156935.0,25.0
2660,1164187.0,21.0
2661,1014122.0,18.0
2662,1149772.0,20.0
2663,1132710.0,20.0
2664,1156780.0,27.0
2665,1068406.0,18.0
2666,180863.0,22.0
2667,1019956.0,23.0
2668,1013543.0,24.0
2669,1034055.0,25.0
2670,1105818.0,25.0
2671,1115758.0,21.0
2672,1116101.0,25.0
2673,1152592.0,27.0
2674,1153122.0,27.0
2675,1160479.0,25.0
2676,1107715.0,26.0
2677,1150618.0,18.0
2678,1138889.0,22.0
2679,1023636.0,24.0
2680,1045107.0,22.0
2681,1020201.0,18.0
2682,1113622.0,21.0
2683,1138974.0,22.0
2684,1162020.0,23.0
2685,1097793.0,23.0
2686,1040749.0,24.0
2687,1125492.0,22.0
2688,1158009.0,19.0
2689,1068380.0,27.0
2690,1104827.0,18.0
2691,1013285.0,22.0
2692,1020344.0,25.0
2693,1040742.0,21.0
2694,1079290.0,20.0
2695,1094276.0,19.0
2696,1159752.0,20.0
2697,1055416.0,27.0
2698,1076220.0,21.0
2699,1083250.0,26.0
2700,1045126.0,26.0
2701,1153620.0,22.0
2702,1162221.0,18.0
2703,1138960.0,23.0
2704,1154502.0,27.0
2705,1083324.0,19.0
2706,1161114.0,24.0
2707,1088582.0,22.0
2708,180786.0,19.0
2709,1023709.0,23.0
2710,1149947.0,25.0
2711,1033202.0,24.0
2712,1036296.0,23.0
2713,151170.0,19.0
2714,1021359.0,18.0
2715,1105247.0,18.0
2716,1011483.0,25.0
2717,1099703.0,23.0
2718,1126051.0,18.0
2719,1132740.0,21.0
2720,1138913.0,25.0
2721,1158231.0,18.0
2722,1166108.0,20.0
2723,1074741.0,23.0
2724,1165571.0,18.0
2725,1011123.0,20.0
2726,1028545.0,27.0
2727,1074705.0,22.0
2728,1028505.0,23.0
2729,1156821.0,24.0
2730,1156912.0,21.0
2731,182693.0,25.0
2732,1126080.0,21.0
2733,1140331.0,26.0
2734,1010773.0,20.0
2735,1014171.0,19.0
2736,1161709.0,19.0
2737,1125732.0,23.0
2738,1037211.0,24.0
2739,1053928.0,19.0
2740,1074748.0,20.0
2741,1093549.0,22.0
2742,1164029.0,19.0
2743,1105238.0,23.0
2744,1123056.0,18.0
2745,1162394.0,27.0
2746,1013576.0,24.0
2747,1097971.0,19.0
2748,1020833.0,21.0
2749,1055018.0,22.0
2750,1014155.0,23.0
2751,1094474.0,25.0
2752,1107727.0,27.0
2753,1011238.0,24.0
2754,1074699.0,22.0
2755,1083319.0,20.0
2756,1046171.0,26.0
2757,1162192.0,24.0
2758,1150608.0,20.0
2759,1166843.0,23.0
2760,1157941.0,27.0
2761,1027408.0,22.0
2762,1056748.0,18.0
2763,1082697.0,25.0
2764,1161105.0,19.0
2765,1162359.0,20.0
2766,1011188.0,19.0
2767,1097892.0,20.0
2768,1154461.0,25.0
2769,1013364.0,25.0
2770,1162581.0,24.0
2771,1166065.0,23.0
2772,1157988.0,20.0
2773,1149790.0,25.0
2774,1154019.0,22.0
2775,1157133.0,22.0
2776,1011005.0,23.0
2777,1157583.0,26.0
2778,1111769.0,20.0
2779,1166428.0,25.0
2780,1041577.0,21.0
2781,108345.0,22.0
2782,1023218.0,20.0
2783,1163792.0,19.0
2784,1164770.0,24.0
2785,1022136.0,22.0
2786,1045099.0,27.0
2787,1125424.0,18.0
2788,1164731.0,18.0
2789,1021945.0,20.0
2790,1023587.0,20.0
2791,1052805.0,21.0
2792,1125634.0,20.0
2793,102178.0,25.0
2794,1078220.0,19.0
2795,1020362.0,19.0
2796,1023571.0,18.0
2797,181010.0,20.0
2798,151117.0,20.0
2799,1065179.0,27.0
2800,1145413.0,21.0
2801,1023593.0,22.0
2802,1152874.0,25.0
2803,1085527.0,23.0
2804,108415.0,27.0
2805,1053377.0,23.0
2806,1097810.0,24.0
2807,103169.0,22.0
2808,1021333.0,24.0
2809,1033764.0,23.0
2810,1053467.0,19.0
2811,1083441.0,26.0
2812,1098026.0,27.0
2813,1125659.0,27.0
2814,1154556.0,18.0
2815,1157994.0,20.0
2816,1161669.0,18.0
2817,1165487.0,26.0
2818,1165543.0,23.0
2819,212735.0,21.0
2820,1116777.0,25.0
2821,1157956.0,18.0
2822,1165587.0,25.0
2823,1013975.0,20.0
2824,1156839.0,27.0
2825,1162428.0,18.0
2826,1036503.0,18.0
2827,1158063.0,21.0
2828,1045784.0,25.0
2829,1154596.0,19.0
2830,1020196.0,24.0
2831,1052077.0,18.0
2832,1079271.0,27.0
2833,1145734.0,23.0
2834,1161979.0,25.0
2835,1126035.0,21.0
2836,1167954.0,23.0
2837,1088838.0,27.0
2838,1162353.0,18.0
2839,1164725.0,26.0
2840,1164728.0,22.0
2841,1037232.0,22.0
2842,1149134.0,25.0
2843,1156014.0,26.0
2844,1126149.0,27.0
2845,1013184.0,22.0
2846,1013902.0,24.0
2847,1125472.0,22.0
2848,1034231.0,27.0
2849,1054367.0,25.0
2850,1162427.0,25.0
2851,1156811.0,26.0
2852,1011787.0,23.0
2853,1107985.0,25.0
2854,1104820.0,20.0
2855,1166420.0,26.0
2856,1082813.0,27.0
2857,1060731.0,26.0
2858,1011185.0,26.0
2859,1149972.0,23.0
2860,1165877.0,22.0
2861,1166313.0,18.0
2862,1097738.0,22.0
2863,1084487.0,21.0
2864,1084498.0,19.0
2865,1156020.0,26.0
2866,1074687.0,18.0
2867,1079030.0,27.0
2868,1023562.0,26.0
2869,1055077.0,24.0
2870,1138947.0,24.0
2871,1033653.0,19.0
2872,1152848.0,27.0
2873,1163809.0,26.0
2874,1162365.0,25.0
2875,1132653.0,21.0
2876,1043836.0,19.0
2877,1149779.0,27.0
2878,102439.0,24.0
2879,1023558.0,19.0
2880,1046156.0,23.0
2881,1054043.0,25.0
2882,1156645.0,27.0
2883,1165567.0,27.0
2884,1045160.0,26.0
2885,112567.0,19.0
2886,1048688.0,21.0
2887,1033199.0,21.0
2888,1107694.0,27.0
2889,1145604.0,19.0
2890,1026869.0,19.0
2891,156955.0,24.0
2892,1164777.0,26.0
2893,1161533.0,22.0
2894,1165867.0,19.0
2895,1088948.0,23.0
2896,1124276.0,26.0
2897,1080615.0,25.0
2898,1023708.0,27.0
2899,1011714.0,20.0
2900,1165870.0,19.0
2901,1058868.0,25.0
2902,1138897.0,18.0
2903,1013556.0,20.0
2904,1013639.0,23.0
2905,1023578.0,24.0
2906,1030395.0,24.0
2907,1053496.0,26.0
2908,1061640.0,23.0
2909,1078410.0,24.0
2910,1080262.0,26.0
2911,1086516.0,20.0
2912,1089187.0,23.0
2913,1126321.0,19.0
2914,1145673.0,25.0
2915,1145725.0,21.0
2916,1154912.0,22.0
2917,1156793.0,27.0
2918,1161715.0,23.0
2919,1161996.0,20.0
2920,1162589.0,18.0
2921,1164194.0,22.0
2922,1034045.0,21.0
2923,1149939.0,23.0
2924,1021543.0,21.0
2925,1045059.0,24.0
2926,1084495.0,26.0
2927,1132509.0,24.0
2928,102639.0,23.0
2929,1164775.0,27.0
2930,1145469.0,27.0
2931,1033737.0,25.0
2932,1074728.0,24.0
2933,1030926.0,20.0
2934,1078222.0,27.0
2935,102005.0,23.0
2936,1081140.0,18.0
2937,1097994.0,27.0
2938,1162733.0,18.0
2939,1073265.0,25.0
2940,116704.0,23.0
2941,1166022.0,21.0
2942,1148552.0,26.0
2943,1074698.0,25.0
2944,1040730.0,18.0
2945,1076541.0,19.0
2946,1107738.0,22.0
2947,1145613.0,20.0
2948,1060759.0,20.0
2949,1105822.0,26.0
2950,1109820.0,26.0
2951,1030694.0,27.0
2952,1013704.0,18.0
2953,1105241.0,18.0
2954,1105257.0,19.0
2955,1166021.0,22.0
2956,1097958.0,26.0
2957,1166347.0,25.0
2958,1028900.0,22.0
2959,1033289.0,22.0
2960,1097827.0,21.0
2961,1138954.0,19.0
2962,1145680.0,18.0
2963,1152815.0,24.0
2964,1162404.0,20.0
2965,1167212.0,25.0
2966,1089709.0,26.0
2967,1097943.0,25.0
2968,108494.0,19.0
2969,1045722.0,22.0
2970,1086498.0,18.0
2971,1162024.0,24.0
2972,1074753.0,24.0
2973,1037389.0,19.0
2974,1154482.0,25.0
2975,1013236.0,19.0
2976,1164034.0,25.0
2977,1045080.0,21.0
2978,1082521.0,27.0
2979,1027161.0,27.0
2980,1021748.0,25.0
2981,1023275.0,23.0
2982,1105649.0,19.0
2983,1011752.0,25.0
2984,1014934.0,23.0
2985,1015026.0,22.0
2986,1033753.0,19.0
2987,1078632.0,18.0
2988,1020189.0,25.0
2989,1055569.0,22.0
2990,1166417.0,18.0
2991,1035632.0,27.0
2992,1091675.0,21.0
2993,1110112.0,23.0
2994,1110492.0,26.0
2995,1140420.0,22.0
2996,1161542.0,22.0
2997,1164726.0,21.0
2998,1166242.0,22.0
2999,1089857.0,23.0
3000,1163970.0,26.0
3001,180011.0,22.0
3002,1013030.0,20.0
3003,1038481.0,27.0
3004,1056743.0,22.0
3005,1095730.0,19.0
3006,1150388.0,21.0
3007,1150439.0,25.0
3008,1152372.0,22.0
3009,1153624.0,20.0
3010,1154477.0,25.0
3011,1161256.0,18.0
3012,174485.0,22.0
3013,1023597.0,26.0
3014,1045078.0,27.0
3015,1165975.0,20.0
3016,1011107.0,20.0
3017,1165740.0,27.0
3018,1030688.0,27.0
3019,1046152.0,23.0
3020,1156803.0,21.0
3021,1021386.0,18.0
3022,1033706.0,18.0
3023,1013375.0,23.0
3024,1107986.0,24.0
3025,1055692.0,27.0
3026,1087542.0,20.0
3027,1149921.0,25.0
3028,1022907.0,18.0
3029,1037267.0,21.0
3030,1074720.0,26.0
3031,1166418.0,20.0
3032,1021467.0,18.0
3033,1043216.0,27.0
3034,1052779.0,20.0
3035,1083321.0,20.0
3036,1107988.0,19.0
3037,1078662.0,20.0
3038,212718.0,27.0
3039,1013982.0,21.0
3040,1014161.0,27.0
3041,1067858.0,25.0
3042,1162023.0,24.0
3043,1126361.0,18.0
3044,1164730.0,23.0
3045,1097746.0,23.0
3046,116596.0,26.0
3047,1043808.0,21.0
3048,1084490.0,27.0
3049,1115759.0,18.0
3050,1125724.0,19.0
3051,1161724.0,20.0
3052,1104825.0,21.0
3053,1164751.0,24.0
3054,1165485.0,20.0
3055,1156574.0,25.0
3056,1034647.0,18.0
3057,113318.0,24.0
3058,1026548.0,21.0
3059,1153149.0,18.0
3060,1154883.0,19.0
3061,1165555.0,20.0
3062,1059721.0,21.0
3063,1140357.0,18.0
3064,212445.0,21.0
3065,1055485.0,20.0
3066,1085447.0,25.0
3067,109490.0,24.0
3068,115874.0,20.0
3069,1023577.0,24.0
3070,1100787.0,23.0
3071,1023639.0,27.0
3072,153237.0,23.0
3073,1046175.0,27.0
3074,1026876.0,26.0
3075,1098107.0,23.0
3076,1021729.0,27.0
3077,1100268.0,22.0
3078,1109955.0,25.0
3079,1154592.0,18.0
3080,1167078.0,24.0
3081,1055561.0,19.0
3082,1076222.0,26.0
3083,1125671.0,20.0
3084,1079278.0,23.0
3085,1079300.0,22.0
3086,1107708.0,25.0
3087,1156940.0,25.0
3088,1097861.0,18.0
3089,1153319.0,19.0
3090,1161953.0,22.0
3091,1011142.0,20.0
3092,1145704.0,20.0
3093,1058843.0,22.0
3094,1161937.0,21.0
3095,1013799.0,21.0
3096,1052845.0,27.0
3097,1060885.0,22.0
3098,1107981.0,23.0
3099,1158250.0,24.0
3100,1023311.0,26.0
3101,1014166.0,21.0
3102,1098009.0,21.0
3103,1150538.0,24.0
3104,1162215.0,27.0
3105,1167057.0,22.0
3106,1026284.0,19.0
3107,1013284.0,21.0
3108,1166171.0,19.0
3109,413244.0,21.0
3110,1037424.0,20.0
3111,1164099.0,19.0
3112,1013734.0,26.0
3113,1097911.0,22.0
3114,1145689.0,22.0
3115,1148993.0,22.0
3116,1114728.0,25.0
3117,1126119.0,19.0
3118,1145449.0,19.0
3119,1165564.0,21.0
3120,1048687.0,21.0
3121,1148438.0,21.0
3122,1145713.0,24.0
3123,1074685.0,20.0
3124,1021674.0,18.0
3125,1022994.0,26.0
3126,1023931.0,19.0
3127,1063773.0,25.0
3128,1033640.0,18.0
3129,1138891.0,22.0
3130,1161093.0,24.0
3131,1166415.0,27.0
3132,1058860.0,20.0
3133,1156582.0,23.0
3134,1020137.0,23.0
3135,1013602.0,20.0
3136,1054154.0,21.0
3137,1124528.0,26.0
3138,1145369.0,24.0
3139,1145389.0,27.0
3140,1145572.0,18.0
3141,1149465.0,26.0
3142,1156828.0,18.0
3143,1026566.0,22.0
3144,1013687.0,26.0
3145,1164741.0,22.0
3146,1023613.0,19.0
3147,1107682.0,18.0
3148,201627.0,27.0
3149,1097700.0,20.0
3150,1145411.0,26.0
3151,1145451.0,20.0
3152,1013607.0,19.0
3153,1052091.0,26.0
3154,1107737.0,21.0
3155,1153381.0,24.0
3156,182674.0,23.0
3157,1031610.0,21.0
3158,1068409.0,21.0
3159,179788.0,18.0
3160,1074761.0,19.0
3161,1076277.0,23.0
3162,1161244.0,22.0
3163,1164141.0,24.0
3164,1149916.0,26.0
3165,1078768.0,18.0
3166,1083229.0,25.0
3167,1138904.0,23.0
3168,182696.0,26.0
3169,201522.0,26.0
3170,1052044.0,24.0
3171,1162708.0,23.0
3172,1011650.0,27.0
3173,1086487.0,22.0
3174,1005261.0,18.0
3175,1056716.0,26.0
3176,1163989.0,26.0
3177,1166427.0,22.0
3178,152394.0,23.0
3179,1011206.0,27.0
3180,1045089.0,27.0
3181,1086514.0,27.0
3182,1132695.0,27.0
3183,1150387.0,19.0
3184,1150436.0,27.0
3185,1154485.0,25.0
3186,1162715.0,23.0
3187,1107989.0,20.0
3188,1021352.0,20.0
3189,1098052.0,18.0
3190,1107992.0,24.0
3191,1156696.0,24.0
3192,1124602.0,27.0
3193,1148546.0,27.0
3194,1162243.0,27.0
3195,1013879.0,23.0
3196,1023560.0,25.0
3197,1013260.0,19.0
3198,1019685.0,18.0
3199,1125648.0,24.0
3200,108287.0,20.0
3201,1076225.0,19.0
3202,123277.0,25.0
3203,1019652.0,26.0
3204,1145383.0,23.0
3205,1166138.0,27.0
3206,1166287.0,27.0
3207,1091691.0,21.0
3208,152318.0,23.0
3209,1013467.0,18.0
3210,1045088.0,24.0
3211,1058229.0,22.0
3212,1166078.0,19.0
3213,1074681.0,21.0
3214,1013161.0,22.0
3215,1085992.0,22.0
3216,1015144.0,23.0
3217,1152865.0,19.0
3218,1014162.0,23.0
3219,1057352.0,23.0
3220,1138890.0,25.0
3221,1019662.0,23.0
3222,1021640.0,22.0
3223,1026000.0,26.0
3224,1053449.0,26.0
3225,1091687.0,19.0
3226,1097906.0,27.0
3227,1125666.0,18.0
3228,1145377.0,21.0
3229,1149923.0,20.0
3230,1149925.0,21.0
3231,1153333.0,24.0
3232,1157944.0,23.0
3233,1164739.0,25.0
3234,1165869.0,21.0
3235,1166222.0,24.0
3236,1023369.0,22.0
3237,1014848.0,20.0
3238,1011049.0,24.0
3239,1122882.0,18.0
3240,1162017.0,26.0
3241,1163815.0,21.0
3242,1080842.0,18.0
3243,1162718.0,26.0
3244,201742.0,19.0
3245,1090509.0,20.0
3246,1011597.0,26.0
3247,1036657.0,26.0
3248,1107730.0,26.0
3249,1164764.0,25.0
3250,1105273.0,27.0
3251,1023418.0,21.0
3252,1043934.0,20.0
3253,1097732.0,25.0
3254,1097834.0,27.0
3255,1138912.0,21.0
3256,1052777.0,27.0
3257,1013174.0,24.0
3258,1132679.0,25.0
3259,1005138.0,27.0
3260,1107711.0,24.0
3261,1108094.0,22.0
3262,1020149.0,18.0
3263,1085450.0,27.0
3264,1153283.0,26.0
3265,1163604.0,22.0
3266,1025421.0,23.0
3267,1036339.0,20.0
3268,1054164.0,16.0
3269,1080318.0,18.0
3270,1089243.0,23.0
3271,1111544.0,6.0
3272,1145607.0,21.0
3273,1164477.0,22.0
3274,1166113.0,21.0
3275,1166172.0,16.0
3276,1166378.0,24.0
3277,1036153.0,15.0
3278,1166069.0,14.0
3279,1021408.0,12.0
3280,151078.0,11.0
3281,1028891.0,10.0
3282,1086237.0,11.0
3283,1165560.0,13.0
3284,152252.0,12.0
3285,1013054.0,12.0
3286,1060709.0,14.0
3287,1150427.0,14.0
3288,1164079.0,11.0
3289,1005293.0,12.0
3290,1014008.0,13.0
3291,1023373.0,13.0
3292,1159707.0,14.0
3293,1107705.0,10.0
3294,1027878.0,15.0
3295,108414.0,14.0
3296,1037239.0,13.0
3297,1164779.0,12.0
3298,1078324.0,14.0
3299,1161521.0,15.0
3300,1060860.0,12.0
3301,1124673.0,10.0
3302,1153614.0,14.0
3303,1154865.0,12.0
3304,1156822.0,10.0
3305,1157947.0,10.0
3306,1166195.0,11.0
3307,1162349.0,13.0
3308,152320.0,12.0
3309,1162196.0,14.0
3310,1110026.0,11.0
3311,1022906.0,15.0
3312,1023404.0,13.0
3313,1162434.0,13.0
3314,1162725.0,14.0
3315,1015248.0,13.0
3316,1083316.0,14.0
3317,1162626.0,13.0
3318,1013846.0,11.0
